profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionPersonRole,Exhibition Information,Working group > Working group member,Working group member role,workingGroupList > workingGroup > exhibitionPersonGroupList > exhibitionPersonGroup,exhibitionPersonRole,string,n,n,y,vocabulary: exhibitionpersonrole,""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.planningNote,Exhibition Information,"",Planning note,"",planningNote,string,n,n,n/a,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.curatorialNote,Exhibition Information,"",Curatorial note,"",curatorialNote,string,n,n,n/a,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.generalNote,Exhibition Information,"",General note,"",generalNote,string,n,n,n/a,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.boilerplateText,Exhibition Information,"",Boilerplate text,"",boilerplateText,string,n,n,n/a,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_lhmc,ns2:exhibitions_lhmc,exhibitions_lhmc.restrictions,Exhibition Information,"",Restrictions,"",restrictions,string,n,n,n/a,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationName,Exhibition Information,Gallery rotation,Gallery rotation name,galleryRotationGroupList > galleryRotationGroup,galleryRotationName,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationStartDateGroup,Exhibition Information,Gallery rotation,Gallery rotation start date,galleryRotationGroupList > galleryRotationGroup,galleryRotationStartDateGroup,structured date group,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationEndDateGroup,Exhibition Information,Gallery rotation,Gallery rotation end date,galleryRotationGroupList > galleryRotationGroup,galleryRotationEndDateGroup,structured date group,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationNote,Exhibition Information,Gallery rotation,Gallery rotation note,galleryRotationGroupList > galleryRotationGroup,galleryRotationNote,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionReference,Exhibition Information,Bibliographic reference,Bibliographic reference,exhibitionReferenceGroupList > exhibitionReferenceGroup,exhibitionReference,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionReferenceType,Exhibition Information,Bibliographic reference,Bibliographic reference type,exhibitionReferenceGroupList > exhibitionReferenceGroup,exhibitionReferenceType,string,n,n,y,vocabulary: exhibitionreferencetype,""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionReferenceNote,Exhibition Information,Bibliographic reference,Bibliographic reference note,exhibitionReferenceGroupList > exhibitionReferenceGroup,exhibitionReferenceNote,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionSectionName,Exhibition Planning Information,Exhibition section,Exhibition section name,exhibitionSectionGroupList > exhibitionSectionGroup,exhibitionSectionName,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionSectionLocation,Exhibition Planning Information,Exhibition section,Exhibition section location,exhibitionSectionGroupList > exhibitionSectionGroup,exhibitionSectionLocation,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionSectionObjects,Exhibition Planning Information,Exhibition section,Exhibition section objects,exhibitionSectionGroupList > exhibitionSectionGroup,exhibitionSectionObjects,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionSectionNote,Exhibition Planning Information,Exhibition section,Exhibition section note,exhibitionSectionGroupList > exhibitionSectionGroup,exhibitionSectionNote,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionStatus,Exhibition Planning Information,Exhibition status,Exhibition status,exhibitionStatusGroupList > exhibitionStatusGroup,exhibitionStatus,string,n,n,y,vocabulary: exhibitionstatus,""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionStatusDate,Exhibition Planning Information,Exhibition status,Exhibition status date,exhibitionStatusGroupList > exhibitionStatusGroup,exhibitionStatusDate,date,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionStatusNote,Exhibition Planning Information,Exhibition status,Exhibition status note,exhibitionStatusGroupList > exhibitionStatusGroup,exhibitionStatusNote,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectNumber,Exhibited Object Information,Object checklist,Object number,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectNumber,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectName,Exhibited Object Information,Object checklist,Object name,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectName,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectConsCheckDate,Exhibited Object Information,Object checklist,Object cons. check,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectConsCheckDate,date,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectConsTreatment,Exhibited Object Information,Object checklist,Object cons. treatment,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectConsTreatment,string,n,n,y,option list: exhibitionConsTreatmentStatuses,"Done, Needed, Not needed"
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectMount,Exhibited Object Information,Object checklist,Object mount,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectMount,string,n,n,y,option list: exhibitionMountStatuses,"Done, Needed, Not needed"
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectSection,Exhibited Object Information,Object checklist,Object section,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectSection,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectCase,Exhibited Object Information,Object checklist,Object case,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectCase,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectSeqNum,Exhibited Object Information,Object checklist,Object seq. #,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectSeqNum,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectRotation,Exhibited Object Information,Object checklist,Object rotation,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectRotation,string,n,n,y,"",""
lhmc_3_1_1,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionObjectNote,Exhibited Object Information,Object checklist,Object note,exhibitionObjectGroupList > exhibitionObjectGroup,exhibitionObjectNote,string,n,n,y,"",""
lhmc_3_1_1,group,ns2:groups_common,ns2:groups_common,groups_common.title,Group Information,"",Title,"",title,string,y,n,n/a,"",""
lhmc_3_1_1,group,ns2:groups_common,ns2:groups_common,groups_common.responsibleDepartment,Group Information,"",Responsible department,"",responsibleDepartment,string,n,n,n/a,option list: departments,"antiquities, architecture-design, decorative-arts, ethnography, herpetology, media-performance-art, paintings-sculpture, paleobotany, photographs, prints-drawings"
lhmc_3_1_1,group,ns2:groups_common,ns2:groups_common,groups_common.owner,Group Information,"",Group owner,"",owner,string,n,n,n/a,authority: person/local,""
lhmc_3_1_1,group,ns2:groups_common,ns2:groups_common,groups_common.groupEarliestSingleDate,Group Information,"",Earliest/single date,"",groupEarliestSingleDate,date,n,n,n/a,"",""
lhmc_3_1_1,group,ns2:groups_common,ns2:groups_common,groups_common.groupLatestDate,Group Information,"",Latest date,"",groupLatestDate,date,n,n,n/a,"",""
lhmc_3_1_1,group,ns2:groups_common,ns2:groups_common,groups_common.scopeNote,Group Information,"",Scope note,"",scopeNote,string,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryNumber,Object Entry Information,"",Entry number,"",entryNumber,string,y,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryDate,Object Entry Information,"",Received date,"",entryDate,date,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.receivedBy,Object Entry Information,"",Received by,"",receivedBy,string,n,n,n/a,authority: person/local; authority: person/ulan; authority: organization/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryReason,Object Entry Information,"",Entry reason,"",entryReason,string,n,n,n/a,option list: entryReasons,"commission, consideration, enquiry, loan"
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryMethod,Object Entry Information,"",Received as,entryMethods,entryMethod,string,n,y,n,vocabulary: entrymethod,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.returnDate,Object Entry Information,"",Return by,"",returnDate,date,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentOwner,Object Entry Information,"",Source,currentOwners,currentOwner,string,n,y,n,authority: person/local; authority: organization/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.depositor,Object Entry Information,Depositor,Depositor name,depositorGroupList > depositorGroup,depositor,string,n,n,y,authority: person/local; authority: organization/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.depositorsRequirements,Object Entry Information,Depositor,Depositor requirements,depositorGroupList > depositorGroup,depositorsRequirements,string,n,n,y,"",""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.intakeStatus,Object Entry Information,"",Intake status,"",intakeStatus,string,n,n,n/a,vocabulary: intakestatus,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalGroup,Object Entry Information,Approval,Approval,approvalGroupList > approvalGroup,approvalGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalIndividual,Object Entry Information,Approval,Approval individual,approvalGroupList > approvalGroup,approvalIndividual,string,n,n,y,authority: person/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalStatus,Object Entry Information,Approval,Approval status,approvalGroupList > approvalGroup,approvalStatus,string,n,n,y,vocabulary: deaccessionapprovalstatus,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalDate,Object Entry Information,Approval,Approval status date,approvalGroupList > approvalGroup,approvalDate,date,n,n,y,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalNote,Object Entry Information,Approval,Approval note,approvalGroupList > approvalGroup,approvalNote,string,n,n,y,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryNote,Object Entry Information,"",Note,"",entryNote,string,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.packingNote,Object Entry Information,"",Packing note,"",packingNote,string,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.valuer,Valuation Information,"",Valuer,"",valuer,string,n,n,n/a,authority: person/local; authority: organization/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.insurer,Insurance Information,"",Insurance company,insurers,insurer,string,n,y,n,authority: person/local; authority: organization/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.insurancePolicyNumber,Insurance Information,"",Insurance policy number,"",insurancePolicyNumber,string,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.insuranceRenewalDate,Insurance Information,"",Insurance policy expiration date,"",insuranceRenewalDate,date,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.premiumCurrency,Insurance Information,Premium,Premium currency,premiumGroupList > premiumGroup,premiumCurrency,string,n,n,y,vocabulary: currency,""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.premiumValue,Insurance Information,Premium,Premium value,premiumGroupList > premiumGroup,premiumValue,float,n,n,y,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.insuranceNote,Insurance Information,"",Insurance note,"",insuranceNote,string,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.insuredBy,Insurance Information,"",Insured by,"",insuredBy,string,n,n,n/a,option list: insuredByValues,"borrower, lender"
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.insuredValueCurrency,Insurance Information,Insured value,Insured value currency,insuredValueGroupList > insuredValueGroup,insuredValueCurrency,string,n,n,y,vocabulary: currency,""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.insuredValue,Insurance Information,Insured value,Insured value,insuredValueGroupList > insuredValueGroup,insuredValue,float,n,n,y,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentLocation,Location Information,Interim location,Interim location,currentLocationGroupList > currentLocationGroup,currentLocation,string,n,n,y,authority: location/local; authority: location/offsite; authority: organization/local; authority: place/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentLocationFitness,Location Information,Interim location,Interim location fitness,currentLocationGroupList > currentLocationGroup,currentLocationFitness,string,n,n,y,vocabulary: conditionfitness,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentLocationNote,Location Information,Interim location,Current location note,currentLocationGroupList > currentLocationGroup,currentLocationNote,string,n,n,y,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.locationDate,Location Information,"",Inventoried date,"",locationDate,date,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.inventoriedBy,Location Information,"",Inventoried by,"",inventoriedBy,string,n,n,n/a,authority: person/local; authority: person/ulan,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckMethod,Condition Check Information,"",Condition check method,conditionCheckMethods,conditionCheckMethod,string,n,y,n,vocabulary: conditioncheckmethod,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckReason,Condition Check Information,"",Condition check reason,conditionCheckReasons,conditionCheckReason,string,n,y,n,vocabulary: conditioncheckreason,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckerOrAssessor,Condition Check Information,"",Condition check by,conditionCheckersOrAssessors,conditionCheckerOrAssessor,string,n,y,n,authority: person/local; authority: organization/local,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckDate,Condition Check Information,"",Condition check date,"",conditionCheckDate,date,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckReferenceNumber,Condition Check Information,"",Condition check reference number,"",conditionCheckReferenceNumber,string,n,n,n/a,"",""
lhmc_3_1_1,intake,ns2:intakes_lhmc,ns2:intakes_lhmc,intakes_lhmc.intakeCondition,Condition Check Information,"",Condition,"",intakeCondition,string,n,n,n/a,vocabulary: condition,""
lhmc_3_1_1,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckNote,Condition Check Information,"",Condition check note,"",conditionCheckNote,string,n,n,n/a,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInNumber,Loan In Information,"",Loan in number,"",loanInNumber,string,y,n,n/a,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanPurpose,Loan In Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
lhmc_3_1_1,loanin,ns2:loansin_lhmc,ns2:loansin_lhmc,loansin_lhmc.loaninStatusLHMC,Loan In Information,Loan status,Loan status,loaninStatusLHMCGroupList > loaninStatusLHMCGroup,loaninStatusLHMC,string,n,n,y,vocabulary: loanoutstatus,""
lhmc_3_1_1,loanin,ns2:loansin_lhmc,ns2:loansin_lhmc,loansin_lhmc.loaninStatusDateLHMC,Loan In Information,Loan status,Loan status date,loaninStatusLHMCGroupList > loaninStatusLHMCGroup,loaninStatusDateLHMC,date,n,n,y,"",""
lhmc_3_1_1,loanin,ns2:loansin_lhmc,ns2:loansin_lhmc,loansin_lhmc.loaninStatusNoteLHMC,Loan In Information,Loan status,Loan status note,loaninStatusLHMCGroupList > loaninStatusLHMCGroup,loaninStatusNoteLHMC,string,n,n,y,"",""
lhmc_3_1_1,loanin,ns2:loansin_lhmc,ns2:loansin_lhmc,loansin_lhmc.loaninStatusAuthorizerLHMC,Loan In Information,Loan status,Loan status authorizer,loaninStatusLHMCGroupList > loaninStatusLHMCGroup,loaninStatusAuthorizerLHMC,string,n,n,y,authority: person/local; authority: person/ulan,""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.lender,Loan In Information,Lender,Lender name,lenderGroupList > lenderGroup,lender,string,n,n,y,authority: person/local; authority: organization/local,""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.lendersContact,Loan In Information,Lender,Lender contact,lenderGroupList > lenderGroup,lendersContact,string,n,n,y,authority: person/local,""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.lendersAuthorizer,Loan In Information,Lender,Lender authorizer,lenderGroupList > lenderGroup,lendersAuthorizer,string,n,n,y,authority: person/local,""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.lendersAuthorizationDate,Loan In Information,Lender,Lender authorization date,lenderGroupList > lenderGroup,lendersAuthorizationDate,date,n,n,y,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.borrowersContact,Loan In Information,Borrower,Borrower contact,"",borrowersContact,string,n,n,n/a,authority: person/local,""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.borrowersAuthorizer,Loan In Information,Borrower,Borrower authorizer,"",borrowersAuthorizer,string,n,n,n/a,authority: person/local,""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.borrowersAuthorizationDate,Loan In Information,Borrower,Borrower authorization date,"",borrowersAuthorizationDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInConditions,Loan In Information,"",Conditions of loan,"",loanInConditions,string,n,n,n/a,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInNote,Loan In Information,"",Note,"",loanInNote,string,n,n,n/a,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInDate,Loan In Information,"",Loan in date,"",loanInDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanReturnDate,Loan In Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanRenewalApplicationDate,Loan In Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNumber,Loan Out Information,"",Loan out number,"",loanOutNumber,string,y,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanPurpose,Loan Out Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersAuthorizer,Loan Out Information,Lender,Lender authorizer,"",lendersAuthorizer,string,n,n,n/a,authority: person/local,""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersContact,Loan Out Information,Lender,Lender contact,"",lendersContact,string,n,n,n/a,authority: person/local,""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersAuthorizationDate,Loan Out Information,Lender,Lender authorization date,"",lendersAuthorizationDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrower,Loan Out Information,Borrower,Borrower name,"",borrower,string,n,n,n/a,authority: person/local; authority: organization/local,""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersContact,Loan Out Information,Borrower,Borrower contact,"",borrowersContact,string,n,n,n/a,authority: person/local,""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersAuthorizer,Loan Out Information,Borrower,Borrower authorizer,"",borrowersAuthorizer,string,n,n,n/a,authority: person/local,""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersAuthorizationDate,Loan Out Information,Borrower,Borrower authorization date,"",borrowersAuthorizationDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.specialConditionsOfLoan,Loan Out Information,"",Conditions of loan,"",specialConditionsOfLoan,string,n,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNote,Loan Out Information,"",Note,"",loanOutNote,string,n,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_lhmc,ns2:loansout_lhmc,loansout_lhmc.loanoutStatusLHMC,Loan Out Information,Loan status,Loan status,loanoutStatusLHMCGroupList > loanoutStatusLHMCGroup,loanoutStatusLHMC,string,n,n,y,vocabulary: loanoutstatus,""
lhmc_3_1_1,loanout,ns2:loansout_lhmc,ns2:loansout_lhmc,loansout_lhmc.loanoutStatusDateLHMC,Loan Out Information,Loan status,Loan status date,loanoutStatusLHMCGroupList > loanoutStatusLHMCGroup,loanoutStatusDateLHMC,date,n,n,y,"",""
lhmc_3_1_1,loanout,ns2:loansout_lhmc,ns2:loansout_lhmc,loansout_lhmc.loanoutStatusNoteLHMC,Loan Out Information,Loan status,Loan status note,loanoutStatusLHMCGroupList > loanoutStatusLHMCGroup,loanoutStatusNoteLHMC,string,n,n,y,"",""
lhmc_3_1_1,loanout,ns2:loansout_lhmc,ns2:loansout_lhmc,loansout_lhmc.loanoutStatusAuthorizerLHMC,Loan Out Information,Loan status,Loan status authorizer,loanoutStatusLHMCGroupList > loanoutStatusLHMCGroup,loanoutStatusAuthorizerLHMC,string,n,n,y,authority: person/local; authority: person/ulan; authority: organization/local,""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutDate,Loan Out Information,"",Loan out date,"",loanOutDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanReturnDate,Loan Out Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"",""
lhmc_3_1_1,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanRenewalApplicationDate,Loan Out Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termDisplayName,Storage Location Information,Term,Term display name,locTermGroupList > locTermGroup,termDisplayName,string,y,n,y,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termName,Storage Location Information,Term,Term name,locTermGroupList > locTermGroup,termName,string,n,n,y,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termQualifier,Storage Location Information,Term,Term qualifier,locTermGroupList > locTermGroup,termQualifier,string,n,n,y,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termStatus,Storage Location Information,Term,Term status,locTermGroupList > locTermGroup,termStatus,string,n,n,y,option list: locationTermStatuses,"accepted, provisional, rejected, under review"
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termType,Storage Location Information,Term,Term type,locTermGroupList > locTermGroup,termType,string,n,n,y,option list: locationTermTypes,"alternate descriptor, descriptor, used for term"
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termFlag,Storage Location Information,Term,Term flag,locTermGroupList > locTermGroup,termFlag,string,n,n,y,vocabulary: locationtermflag,""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termLanguage,Storage Location Information,Term,Term language,locTermGroupList > locTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termPrefForLang,Storage Location Information,Term,Term preferred for lang,locTermGroupList > locTermGroup,termPrefForLang,boolean,n,n,y,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termSource,Storage Location Information,Term > Source,Term source name,locTermGroupList > locTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceDetail,Storage Location Information,Term > Source,Term source detail,locTermGroupList > locTermGroup,termSourceDetail,string,n,n,y,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceID,Storage Location Information,Term > Source,Term source ID,locTermGroupList > locTermGroup,termSourceID,string,n,n,y,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceNote,Storage Location Information,Term > Source,Term source note,locTermGroupList > locTermGroup,termSourceNote,string,n,n,y,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.locationType,Storage Location Information,"",Storage location type,"",locationType,string,n,n,n/a,vocabulary: locationtype,""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.securityNote,Storage Location Information,"",Security note,"",securityNote,string,n,n,n/a,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.address,Storage Location Information,"",Address,"",address,string,n,n,n/a,"",""
lhmc_3_1_1,location,ns2:locations_common,ns2:locations_common,locations_common.accessNote,Storage Location Information,"",Access note,"",accessNote,string,n,n,n/a,"",""
