profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
materials_2_0_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Ownership > Ownership date,Latest qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Georeference Information,Georeference date,Earliest/Single qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,"","",source differences
materials_2_0_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Georeference Information,Georeference > Georeference date,Earliest/single qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Georeference Information,Georeference date,Latest qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,"","",source differences
materials_2_0_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Georeference Information,Georeference > Georeference date,Latest qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Work Information,Work date > Work date,Earliest/Single qualifier,workDateGroupList > workDateGroup,dateEarliestSingleQualifier,string,n,n,y,"","",source differences
materials_2_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Work Information,Work date,Earliest/single qualifier,workDateGroupList > workDateGroup,dateEarliestSingleQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Work Information,Work date > Work date,Latest qualifier,workDateGroupList > workDateGroup,dateLatestQualifier,string,n,n,y,"","",source differences
materials_2_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Work Information,Work date,Latest qualifier,workDateGroupList > workDateGroup,dateLatestQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,material,ns2:materials_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Material Information,Discontinued > Discontinued date,Earliest/Single qualifier,discontinuedDate,dateEarliestSingleQualifier,string,n,n,n,"","",source differences
materials_2_0_0,material,ns2:materials_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Material Information,Discontinued > Discontinued date,Earliest/single qualifier,discontinuedDate,dateEarliestSingleQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,material,ns2:materials_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Material Information,Discontinued > Discontinued date,Latest qualifier,discontinuedDate,dateLatestQualifier,string,n,n,n,"","",source differences
materials_2_0_0,material,ns2:materials_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Material Information,Discontinued > Discontinued date,Latest qualifier,discontinuedDate,dateLatestQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
