profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.approvalNote,Acquisition Information,Approval,Approval note,approvalGroupList > approvalGroup,approvalNote,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.approvalNote,Acquisition Information,Approval,Approval note,approvalGroupList > approvalGroup,approvalNote,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionNote,Acquisition Information,"",Note,"",acquisitionNote,string,n,n,n/a,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionNote,Acquisition Information,"",Note,"",acquisitionNote,string,n,n,n/a,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionProvisos,Acquisition Information,"",Provisos,"",acquisitionProvisos,string,n,n,n/a,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionProvisos,Acquisition Information,"",Provisos,"",acquisitionProvisos,string,n,n,n/a,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingCurrency,Acquisition Information,Funding,Funding currency,acquisitionFundingList > acquisitionFunding,acquisitionFundingCurrency,string,n,n,y,vocabulary: currency,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingCurrency,Acquisition Information,Funding,Funding currency,acquisitionFundingList > acquisitionFunding,acquisitionFundingCurrency,string,n,n,y,vocabulary: currency,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingValue,Acquisition Information,Funding,Funding value,acquisitionFundingList > acquisitionFunding,acquisitionFundingValue,float,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingValue,Acquisition Information,Funding,Funding value,acquisitionFundingList > acquisitionFunding,acquisitionFundingValue,float,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingSource,Acquisition Information,Funding,Funding source,acquisitionFundingList > acquisitionFunding,acquisitionFundingSource,string,n,n,y,authority: person/local; authority: organization/local,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingSource,Acquisition Information,Funding,Funding source,acquisitionFundingList > acquisitionFunding,acquisitionFundingSource,string,n,n,y,authority: person/local; authority: organization/local,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingSourceProvisos,Acquisition Information,Funding,Source provisos,acquisitionFundingList > acquisitionFunding,acquisitionFundingSourceProvisos,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionFundingSourceProvisos,Acquisition Information,Funding,Funding source provisos,acquisitionFundingList > acquisitionFunding,acquisitionFundingSourceProvisos,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.creditLine,Acquisition Information,"",Credit line,"",creditLine,string,n,n,n/a,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.creditLine,Acquisition Information,"",Credit line,"",creditLine,string,n,n,n/a,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.fieldCollectionEventName,Object Collection Information,"",Field collection event name,fieldCollectionEventNames,fieldCollectionEventName,string,n,y,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.fieldCollectionEventName,Object Collection Information,"",Field collection event name,fieldCollectionEventNames,fieldCollectionEventName,string,n,y,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Acquisition Information,Accession date,"",accessionDateGroup,dateDisplayDate,string,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Acquisition Information,Accession date,Display date,accessionDateGroup,dateDisplayDate,string,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateAssociation,Acquisition Information,Accession date,Association,accessionDateGroup,dateAssociation,string,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateAssociation,Acquisition Information,Accession date,Association,accessionDateGroup,dateAssociation,string,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.datePeriod,Acquisition Information,Accession date,Period,accessionDateGroup,datePeriod,string,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.datePeriod,Acquisition Information,Accession date,Period,accessionDateGroup,datePeriod,string,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateNote,Acquisition Information,Accession date,Note,accessionDateGroup,dateNote,string,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateNote,Acquisition Information,Accession date,Note,accessionDateGroup,dateNote,string,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Acquisition Information,Accession date,Earliest/single date certainty,accessionDateGroup,dateEarliestSingleCertainty,string,n,n,n,vocabulary: datecertainty,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Acquisition Information,Accession date,Earliest/single certainty,accessionDateGroup,dateEarliestSingleCertainty,string,n,n,n,vocabulary: datecertainty,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Acquisition Information,Accession date,Earliest/Single day,accessionDateGroup,dateEarliestSingleDay,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Acquisition Information,Accession date,Earliest/single day,accessionDateGroup,dateEarliestSingleDay,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Acquisition Information,Accession date,Earliest/single date era,accessionDateGroup,dateEarliestSingleEra,string,n,n,n,vocabulary: dateera,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Acquisition Information,Accession date,Earliest/single era,accessionDateGroup,dateEarliestSingleEra,string,n,n,n,vocabulary: dateera,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Acquisition Information,Accession date,Earliest/Single month,accessionDateGroup,dateEarliestSingleMonth,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Acquisition Information,Accession date,Earliest/single month,accessionDateGroup,dateEarliestSingleMonth,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Acquisition Information,Accession date,Earliest/single date qualifier unit,accessionDateGroup,dateEarliestSingleQualifierUnit,string,n,n,n,vocabulary: datequalifier,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Acquisition Information,Accession date,Earliest/single qualifier unit,accessionDateGroup,dateEarliestSingleQualifierUnit,string,n,n,n,vocabulary: datequalifier,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Acquisition Information,Accession date,Earliest/Single value,accessionDateGroup,dateEarliestSingleQualifierValue,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Acquisition Information,Accession date,Earliest/single qualifier value,accessionDateGroup,dateEarliestSingleQualifierValue,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Acquisition Information,Accession date,Earliest/Single year,accessionDateGroup,dateEarliestSingleYear,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Acquisition Information,Accession date,Earliest/single year,accessionDateGroup,dateEarliestSingleYear,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Acquisition Information,Accession date,Latest date certainty,accessionDateGroup,dateLatestCertainty,string,n,n,n,vocabulary: datecertainty,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Acquisition Information,Accession date,Latest certainty,accessionDateGroup,dateLatestCertainty,string,n,n,n,vocabulary: datecertainty,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Acquisition Information,Accession date,Latest day,accessionDateGroup,dateLatestDay,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Acquisition Information,Accession date,Latest day,accessionDateGroup,dateLatestDay,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Acquisition Information,Accession date,Latest date era,accessionDateGroup,dateLatestEra,string,n,n,n,vocabulary: dateera,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Acquisition Information,Accession date,Latest era,accessionDateGroup,dateLatestEra,string,n,n,n,vocabulary: dateera,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Acquisition Information,Accession date,Latest month,accessionDateGroup,dateLatestMonth,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Acquisition Information,Accession date,Latest month,accessionDateGroup,dateLatestMonth,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Acquisition Information,Accession date,Latest date qualifier unit,accessionDateGroup,dateLatestQualifierUnit,string,n,n,n,vocabulary: datequalifier,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Acquisition Information,Accession date,Latest qualifier unit,accessionDateGroup,dateLatestQualifierUnit,string,n,n,n,vocabulary: datequalifier,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Acquisition Information,Accession date,Latest value,accessionDateGroup,dateLatestQualifierValue,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Acquisition Information,Accession date,Latest qualifier value,accessionDateGroup,dateLatestQualifierValue,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Acquisition Information,Accession date,Latest year,accessionDateGroup,dateLatestYear,integer,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Acquisition Information,Accession date,Latest year,accessionDateGroup,dateLatestYear,integer,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Acquisition Information,Accession date,Earliest/Single scalar value,accessionDateGroup,dateEarliestScalarValue,string,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Acquisition Information,Accession date,Earliest represented date,accessionDateGroup,dateEarliestScalarValue,string,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Acquisition Information,Accession date,Latest scalar value,accessionDateGroup,dateLatestScalarValue,string,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Acquisition Information,Accession date,Latest represented date,accessionDateGroup,dateLatestScalarValue,string,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Acquisition Information,Accession date,Scalar values computed?,accessionDateGroup,scalarValuesComputed,boolean,n,n,n,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Acquisition Information,Accession date,Represented dates computed,accessionDateGroup,scalarValuesComputed,boolean,n,n,n,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Acquisition Information,Acquisition date,"",acquisitionDateGroupList > acquisitionDateGroup,dateDisplayDate,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Acquisition Information,Acquisition date,Display date,acquisitionDateGroupList > acquisitionDateGroup,dateDisplayDate,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateAssociation,Acquisition Information,Acquisition date,Association,acquisitionDateGroupList > acquisitionDateGroup,dateAssociation,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateAssociation,Acquisition Information,Acquisition date,Association,acquisitionDateGroupList > acquisitionDateGroup,dateAssociation,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.datePeriod,Acquisition Information,Acquisition date,Period,acquisitionDateGroupList > acquisitionDateGroup,datePeriod,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.datePeriod,Acquisition Information,Acquisition date,Period,acquisitionDateGroupList > acquisitionDateGroup,datePeriod,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateNote,Acquisition Information,Acquisition date,Note,acquisitionDateGroupList > acquisitionDateGroup,dateNote,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateNote,Acquisition Information,Acquisition date,Note,acquisitionDateGroupList > acquisitionDateGroup,dateNote,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Acquisition Information,Acquisition date,Earliest/single date certainty,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleCertainty,string,n,n,y,vocabulary: datecertainty,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Acquisition Information,Acquisition date,Earliest/single certainty,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleCertainty,string,n,n,y,vocabulary: datecertainty,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Acquisition Information,Acquisition date,Earliest/Single day,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleDay,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Acquisition Information,Acquisition date,Earliest/single day,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleDay,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Acquisition Information,Acquisition date,Earliest/single date era,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleEra,string,n,n,y,vocabulary: dateera,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Acquisition Information,Acquisition date,Earliest/single era,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleEra,string,n,n,y,vocabulary: dateera,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Acquisition Information,Acquisition date,Earliest/Single month,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleMonth,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Acquisition Information,Acquisition date,Earliest/single month,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleMonth,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Acquisition Information,Acquisition date,Earliest/single date qualifier unit,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Acquisition Information,Acquisition date,Earliest/single qualifier unit,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Acquisition Information,Acquisition date,Earliest/Single value,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleQualifierValue,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Acquisition Information,Acquisition date,Earliest/single qualifier value,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleQualifierValue,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Acquisition Information,Acquisition date,Earliest/Single year,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleYear,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Acquisition Information,Acquisition date,Earliest/single year,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestSingleYear,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Acquisition Information,Acquisition date,Latest date certainty,acquisitionDateGroupList > acquisitionDateGroup,dateLatestCertainty,string,n,n,y,vocabulary: datecertainty,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Acquisition Information,Acquisition date,Latest certainty,acquisitionDateGroupList > acquisitionDateGroup,dateLatestCertainty,string,n,n,y,vocabulary: datecertainty,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Acquisition Information,Acquisition date,Latest day,acquisitionDateGroupList > acquisitionDateGroup,dateLatestDay,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Acquisition Information,Acquisition date,Latest day,acquisitionDateGroupList > acquisitionDateGroup,dateLatestDay,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Acquisition Information,Acquisition date,Latest date era,acquisitionDateGroupList > acquisitionDateGroup,dateLatestEra,string,n,n,y,vocabulary: dateera,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Acquisition Information,Acquisition date,Latest era,acquisitionDateGroupList > acquisitionDateGroup,dateLatestEra,string,n,n,y,vocabulary: dateera,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Acquisition Information,Acquisition date,Latest month,acquisitionDateGroupList > acquisitionDateGroup,dateLatestMonth,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Acquisition Information,Acquisition date,Latest month,acquisitionDateGroupList > acquisitionDateGroup,dateLatestMonth,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Acquisition Information,Acquisition date,Latest date qualifier unit,acquisitionDateGroupList > acquisitionDateGroup,dateLatestQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Acquisition Information,Acquisition date,Latest qualifier unit,acquisitionDateGroupList > acquisitionDateGroup,dateLatestQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Acquisition Information,Acquisition date,Latest value,acquisitionDateGroupList > acquisitionDateGroup,dateLatestQualifierValue,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Acquisition Information,Acquisition date,Latest qualifier value,acquisitionDateGroupList > acquisitionDateGroup,dateLatestQualifierValue,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Acquisition Information,Acquisition date,Latest year,acquisitionDateGroupList > acquisitionDateGroup,dateLatestYear,integer,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Acquisition Information,Acquisition date,Latest year,acquisitionDateGroupList > acquisitionDateGroup,dateLatestYear,integer,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Acquisition Information,Acquisition date,Earliest/Single scalar value,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestScalarValue,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Acquisition Information,Acquisition date,Earliest represented date,acquisitionDateGroupList > acquisitionDateGroup,dateEarliestScalarValue,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Acquisition Information,Acquisition date,Latest scalar value,acquisitionDateGroupList > acquisitionDateGroup,dateLatestScalarValue,string,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Acquisition Information,Acquisition date,Latest represented date,acquisitionDateGroupList > acquisitionDateGroup,dateLatestScalarValue,string,n,n,y,"",""
anthro_2_1_2,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Acquisition Information,Acquisition date,Scalar values computed?,acquisitionDateGroupList > acquisitionDateGroup,scalarValuesComputed,boolean,n,n,y,"",""
anthro_4_0_0,acquisition,ns2:acquisitions_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Acquisition Information,Acquisition date,Represented dates computed,acquisitionDateGroupList > acquisitionDateGroup,scalarValuesComputed,boolean,n,n,y,"",""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termDisplayName,Citation Information,Term,Display name,citationTermGroupList > citationTermGroup,termDisplayName,string,y,n,y,"",""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termDisplayName,Citation Information,Term,Term display name,citationTermGroupList > citationTermGroup,termDisplayName,string,y,n,y,"",""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termStatus,Citation Information,Term,Status,citationTermGroupList > citationTermGroup,termStatus,string,n,n,y,option list: citationTermStatuses,"accepted, provisional, rejected, under review"
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termStatus,Citation Information,Term,Term status,citationTermGroupList > citationTermGroup,termStatus,string,n,n,y,option list: citationTermStatuses,"accepted, provisional, rejected, under review"
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termType,Citation Information,Term,Term type,citationTermGroupList > citationTermGroup,termType,string,n,n,y,vocabulary: citationtermtype,""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termType,Citation Information,Term,Term type,citationTermGroupList > citationTermGroup,termType,string,n,n,y,vocabulary: citationtermtype,""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termFlag,Citation Information,Term,Term flag,citationTermGroupList > citationTermGroup,termFlag,string,n,n,y,vocabulary: citationtermflag,""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termFlag,Citation Information,Term,Term flag,citationTermGroupList > citationTermGroup,termFlag,string,n,n,y,vocabulary: citationtermflag,""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termLanguage,Citation Information,Term,Term language,citationTermGroupList > citationTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termLanguage,Citation Information,Term,Term language,citationTermGroupList > citationTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termPrefForLang,Citation Information,Term,Preferred for lang,citationTermGroupList > citationTermGroup,termPrefForLang,boolean,n,n,y,"",""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termPrefForLang,Citation Information,Term,Term preferred for lang,citationTermGroupList > citationTermGroup,termPrefForLang,boolean,n,n,y,"",""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termFullCitation,Citation Information,Term,Full citation,citationTermGroupList > citationTermGroup,termFullCitation,string,n,n,y,"",""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termFullCitation,Citation Information,Term,Term full citation,citationTermGroupList > citationTermGroup,termFullCitation,string,n,n,y,"",""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termTitle,Citation Information,Term,Title,citationTermGroupList > citationTermGroup,termTitle,string,n,n,y,"",""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termTitle,Citation Information,Term,Term title,citationTermGroupList > citationTermGroup,termTitle,string,n,n,y,"",""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termSubTitle,Citation Information,Term,Subtitle,citationTermGroupList > citationTermGroup,termSubTitle,string,n,n,y,"",""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termSubTitle,Citation Information,Term,Term subtitle,citationTermGroupList > citationTermGroup,termSubTitle,string,n,n,y,"",""
anthro_2_1_2,citation,ns2:citations_common,ns2:citations_common,citations_common.termSectionTitle,Citation Information,Term,Section title,citationTermGroupList > citationTermGroup,termSectionTitle,string,n,n,y,"",""
anthro_4_0_0,citation,ns2:citations_common,ns2:citations_common,citations_common.termSectionTitle,Citation Information,Term,Term section title,citationTermGroupList > citationTermGroup,termSectionTitle,string,n,n,y,"",""
