profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.edition,Citation Information,Publication,Publication edition,citationPublicationInfoGroupList > citationPublicationInfoGroup,edition,string,n,n,y,"",""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.pages,Citation Information,Publication,Publication page(s),citationPublicationInfoGroupList > citationPublicationInfoGroup,pages,string,n,n,y,"",""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.pages,Citation Information,Publication,Publication page(s),citationPublicationInfoGroupList > citationPublicationInfoGroup,pages,string,n,n,y,"",""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.agent,Citation Information,Agent,Agent name,citationAgentInfoGroupList > citationAgentInfoGroup,agent,string,n,n,y,authority: person/local; authority: person/ulan; authority: organization/local,""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.agent,Citation Information,Agent,Agent name,citationAgentInfoGroupList > citationAgentInfoGroup,agent,string,n,n,y,authority: person/local; authority: person/ulan; authority: organization/local,""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.role,Citation Information,Agent,Agent role,citationAgentInfoGroupList > citationAgentInfoGroup,role,string,n,n,y,vocabulary: agentinfotype,""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.role,Citation Information,Agent,Agent role,citationAgentInfoGroupList > citationAgentInfoGroup,role,string,n,n,y,vocabulary: agentinfotype,""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.note,Citation Information,Agent,Agent note,citationAgentInfoGroupList > citationAgentInfoGroup,note,string,n,n,y,"",""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.note,Citation Information,Agent,Agent note,citationAgentInfoGroupList > citationAgentInfoGroup,note,string,n,n,y,"",""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.citationNote,Citation Information,"",Note,"",citationNote,string,n,n,n/a,"",""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.citationNote,Citation Information,"",Note,"",citationNote,string,n,n,n/a,"",""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.resourceIdent,Citation Information,Resource identifier,Resource identifier,citationResourceIdentGroupList > citationResourceIdentGroup,resourceIdent,string,n,n,y,"",""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.resourceIdent,Citation Information,Resource identifier,Resource identifier,citationResourceIdentGroupList > citationResourceIdentGroup,resourceIdent,string,n,n,y,"",""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.type,Citation Information,Resource identifier,Resource identifier type,citationResourceIdentGroupList > citationResourceIdentGroup,type,string,n,n,y,vocabulary: resourceidtype,""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.type,Citation Information,Resource identifier,Resource identifier type,citationResourceIdentGroupList > citationResourceIdentGroup,type,string,n,n,y,vocabulary: resourceidtype,""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.relatedTerm,Citation Information,Related term,Related term,citationRelatedTermsGroupList > citationRelatedTermsGroup,relatedTerm,string,n,n,y,authority: concept/associated; authority: concept/activity; authority: concept/material,""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.relatedTerm,Citation Information,Related term,Related term,citationRelatedTermsGroupList > citationRelatedTermsGroup,relatedTerm,string,n,n,y,authority: concept/associated; authority: concept/activity; authority: concept/material,""
core_7-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.relationType,Citation Information,Related term,Related term type,citationRelatedTermsGroupList > citationRelatedTermsGroup,relationType,string,n,n,y,vocabulary: relationtypetype,""
bonsai_5-0-0,citation,ns2:citations_common,ns2:citations_common,citations_common.relationType,Citation Information,Related term,Related term type,citationRelatedTermsGroupList > citationRelatedTermsGroup,relationType,string,n,n,y,vocabulary: relationtypetype,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Citation Information,Publication > Publication date,Display date,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Citation Information,Publication > Publication date,Display date,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.datePeriod,Citation Information,Publication > Publication date,Period,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,datePeriod,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.datePeriod,Citation Information,Publication > Publication date,Period,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,datePeriod,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateAssociation,Citation Information,Publication > Publication date,Association,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateAssociation,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateAssociation,Citation Information,Publication > Publication date,Association,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateAssociation,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateNote,Citation Information,Publication > Publication date,Note,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateNote,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateNote,Citation Information,Publication > Publication date,Note,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateNote,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Citation Information,Publication > Publication date,Earliest/single year,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Citation Information,Publication > Publication date,Earliest/single year,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Citation Information,Publication > Publication date,Earliest/single month,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Citation Information,Publication > Publication date,Earliest/single month,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Citation Information,Publication > Publication date,Earliest/single day,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Citation Information,Publication > Publication date,Earliest/single day,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Citation Information,Publication > Publication date,Earliest/single era,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Citation Information,Publication > Publication date,Earliest/single era,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Citation Information,Publication > Publication date,Earliest/single certainty,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Citation Information,Publication > Publication date,Earliest/single certainty,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Citation Information,Publication > Publication date,Earliest/single qualifier,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Citation Information,Publication > Publication date,Earliest/single qualifier,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Citation Information,Publication > Publication date,Earliest/single qualifier value,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Citation Information,Publication > Publication date,Earliest/single qualifier value,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Citation Information,Publication > Publication date,Earliest/single qualifier unit,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Citation Information,Publication > Publication date,Earliest/single qualifier unit,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Citation Information,Publication > Publication date,Latest year,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Citation Information,Publication > Publication date,Latest year,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Citation Information,Publication > Publication date,Latest month,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Citation Information,Publication > Publication date,Latest month,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Citation Information,Publication > Publication date,Latest day,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Citation Information,Publication > Publication date,Latest day,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Citation Information,Publication > Publication date,Latest era,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Citation Information,Publication > Publication date,Latest era,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Citation Information,Publication > Publication date,Latest certainty,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Citation Information,Publication > Publication date,Latest certainty,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Citation Information,Publication > Publication date,Latest qualifier,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Citation Information,Publication > Publication date,Latest qualifier,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Citation Information,Publication > Publication date,Latest qualifier value,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Citation Information,Publication > Publication date,Latest qualifier value,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Citation Information,Publication > Publication date,Latest qualifier unit,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Citation Information,Publication > Publication date,Latest qualifier unit,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Citation Information,Publication > Publication date,Earliest represented date,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Citation Information,Publication > Publication date,Earliest represented date,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Citation Information,Publication > Publication date,Latest represented date,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Citation Information,Publication > Publication date,Latest represented date,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Citation Information,Publication > Publication date,Represented dates computed,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Citation Information,Publication > Publication date,Represented dates computed,citationPublicationInfoGroupList > citationPublicationInfoGroup > publicationDate,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Citation Information,Resource identifier > Resource identifier capture date,Display date,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Citation Information,Resource identifier > Resource identifier capture date,Display date,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.datePeriod,Citation Information,Resource identifier > Resource identifier capture date,Period,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,datePeriod,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.datePeriod,Citation Information,Resource identifier > Resource identifier capture date,Period,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,datePeriod,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateAssociation,Citation Information,Resource identifier > Resource identifier capture date,Association,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateAssociation,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateAssociation,Citation Information,Resource identifier > Resource identifier capture date,Association,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateAssociation,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateNote,Citation Information,Resource identifier > Resource identifier capture date,Note,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateNote,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateNote,Citation Information,Resource identifier > Resource identifier capture date,Note,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateNote,string,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single year,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single year,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single month,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single month,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single day,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single day,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single era,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single era,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single certainty,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single certainty,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single qualifier,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single qualifier,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single qualifier value,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single qualifier value,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single qualifier unit,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Citation Information,Resource identifier > Resource identifier capture date,Earliest/single qualifier unit,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Citation Information,Resource identifier > Resource identifier capture date,Latest year,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Citation Information,Resource identifier > Resource identifier capture date,Latest year,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Citation Information,Resource identifier > Resource identifier capture date,Latest month,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Citation Information,Resource identifier > Resource identifier capture date,Latest month,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Citation Information,Resource identifier > Resource identifier capture date,Latest day,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Citation Information,Resource identifier > Resource identifier capture date,Latest day,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Citation Information,Resource identifier > Resource identifier capture date,Latest era,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Citation Information,Resource identifier > Resource identifier capture date,Latest era,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Citation Information,Resource identifier > Resource identifier capture date,Latest certainty,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Citation Information,Resource identifier > Resource identifier capture date,Latest certainty,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Citation Information,Resource identifier > Resource identifier capture date,Latest qualifier,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Citation Information,Resource identifier > Resource identifier capture date,Latest qualifier,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
core_7-0-0,citation,ns2:citations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Citation Information,Resource identifier > Resource identifier capture date,Latest qualifier value,citationResourceIdentGroupList > citationResourceIdentGroup > captureDate,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
